 OTUID	CHF0M0R1	CHF1M1R1	CHF2M1R1	CHF4M1R1	CHF6M1R1	CHF1M3R1	CHF1M3R2	CHF1M3R3	CHF2M3R1	CHF2M3R2	CHF2M3R3	CHF4M3R1	CHF4M3R2	CHF4M3R3	CHF5M3R1	CHF5M3R2	CHF5M3R3	CHF6M3R1	CHF6M3R2	CHF6M3R3	CHF1M6R1	CHF1M6R2	CHF1M6R3	CHF2M6R1	CHF2M6R2	CHF2M6R3	CHF4M6R1	CHF4M6R2	CHF4M6R3	CHF5M6R1	CHF5M6R2	CHF5M6R3	CHF6M6R1	CHF6M6R2	CHF6M6R3	XWF0M0R1	XWF1M1R1	XWF2M1R1	XWF4M1R1	XWF5M1R1	XWF6M1R1	XWF1M3R1	XWF1M3R2	XWF1M3R3	XWF2M3R1	XWF4M3R1	XWF4M3R2	XWF4M3R3	XWF5M3R1	XWF5M3R2	XWF5M3R3	XWF6M3R1	XWF6M3R2	XWF6M3R3	XWF1M6R1	XWF1M6R2	XWF1M6R3	XWF2M6R1	XWF2M6R2	XWF2M6R3	XWF4M6R1	XWF4M6R2	XWF4M6R3	XWF5M6R1	XWF5M6R2	XWF5M6R3	XWF6M6R1	XWF6M6R2	XWF6M6R3	APF0M0R1	APF1M1R1	APF1M1R2	APF1M1R3	APF2M1R1	APF2M1R2	APF2M1R3	APF4M1R1	APF4M1R2	APF4M1R3	APF5M1R1	APF5M1R2	APF5M1R3	APF6M1R1	APF6M1R2	APF6M1R3	APF1M3R1	APF1M3R2	APF1M3R3	APF2M3R1	APF2M3R2	APF2M3R3	APF5M3R1	APF4M3R1	APF4M3R2	APF4M3R3	APF5M3R2	APF5M3R3	APF6M3R1	APF6M3R2	APF6M3R3	APF1M6R1	APF1M6R3	APF2M6R1	APF2M6R2	APF2M6R3	APF4M6R1	APF4M6R2	APF4M6R3	APF5M6R1	APF5M6R2	APF6M6R1	APF6M6R2	APF6M6R3	Taxonomy	superkingdom	phylum	class	order	family	genus	species
OTU1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	47	105	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Katablepharidophyta{class}(99);Katablepharidaceae{family}(79);Katablepharis{genus}(68);Katablepharis_remigera{species}(68)	Eukaryota		Katablepharidophyta		Katablepharidaceae	Katablepharis	Katablepharis_remigera
OTU1026	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Ascomycota{phylum}(92);Sordariomycetes{class}(91);Sordariales{order}(90);Chaetomiaceae{family}(76);Chaetomium{genus}(72);Chaetomium_elatum{species}(63)	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium_elatum
OTU1027	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Ascomycota{phylum}(100);Saccharomycetes{class}(100);Saccharomycetales{order}(100);Phaffomycetaceae{family}(100);Komagataella{genus}(100);Komagataella_phaffii{species}(64)	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Komagataella	Komagataella_phaffii
OTU1028	0	0	0	0	0	0	26	0	0	0	0	0	80	0	26	0	0	72	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{order}(30);Unassigned{family}(30);Unassigned{genus}(27);Unassigned{species}(13)	Eukaryota			Unassigned	Unassigned	Unassigned	Unassigned
OTU1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	21	0	0	Eukaryota{superkingdom}(100);Metazoa{superkingdom}(100);Chordata{phylum}(100);Mammalia{class}(100);Primates{order}(100);Hominidae{family}(100);Homo{genus}(100);Homo_sapiens{species}(100)	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens
OTU103	0	2	70	0	0	48	0	0	4	20	4	16	0	4	0	31	655	142	0	119	0	140	0	0	0	0	5	0	0	59	0	13	0	33	57	0	0	30	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	446	157	52	2	69	0	1	0	0	52	44	1	0	15	1	0	0	3	0	55	0	59	0	0	0	0	0	0	0	14	0	0	0	0	21	31	0	0	0	0	0	23	0	0	0	8	0	29	0	62	0	0	0	0	0	0	0	29	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Basidiomycota{phylum}(100);Agaricomycetes{class}(100);Cantharellales{order}(100);Ceratobasidiaceae{family}(100);Rhizoctonia_solani{species}(76)	Eukaryota	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		Rhizoctonia_solani
OTU1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Ascomycota{phylum}(100);Unassigned{species}(38)	Eukaryota	Ascomycota					Unassigned
OTU1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Pirsonia{genus}(99);Unassigned{species}(49)	Eukaryota					Pirsonia	Unassigned
OTU1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{order}(9);Unassigned{family}(5);Unassigned{genus}(5);Unassigned{species}(4)	Eukaryota			Unassigned	Unassigned	Unassigned	Unassigned
OTU1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Trebouxiophyceae{class}(100);Chlorellales{order}(95);Chlorellaceae{family}(94);Hegewaldia{genus}(67);Hegewaldia_parvula{species}(67)	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Hegewaldia	Hegewaldia_parvula
OTU1034	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{order}(8);Unassigned{family}(4);Unassigned{genus}(2);Unassigned{species}(2)	Eukaryota			Unassigned	Unassigned	Unassigned	Unassigned
OTU1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Chlorophyceae{class}(100);Sphaeropleales{order}(84);Scenedesmaceae{family}(63);Unassigned{species}(27)	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae		Unassigned
OTU1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);uncultured_fungus{species}(72)	Eukaryota						uncultured_fungus
OTU1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Trebouxiophyceae{class}(100);Chloroparva{genus}(100);Chloroparva_pannonica{species}(100)	Eukaryota	Chlorophyta	Trebouxiophyceae			Chloroparva	Chloroparva_pannonica
OTU1038	0	0	0	0	0	0	8	0	0	40	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Basidiomycota{phylum}(100);Tritirachiomycetes{class}(100);Tritirachiales{order}(100);Tritirachiaceae{family}(100);Paratritirachium{genus}(100);Paratritirachium_curvibasidium{species}(99)	Eukaryota	Basidiomycota	Tritirachiomycetes	Tritirachiales	Tritirachiaceae	Paratritirachium	Paratritirachium_curvibasidium
OTU1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Chrysophyceae{class}(100);Chromulinales{order}(98);Chrysolepidomonadaceae{family}(82);Chrysolepidomonas{genus}(82);Chrysolepidomonas_dendrolepidota{species}(82)	Eukaryota		Chrysophyceae	Chromulinales	Chrysolepidomonadaceae	Chrysolepidomonas	Chrysolepidomonas_dendrolepidota
OTU104	0	0	0	0	0	34	0	0	16	0	0	0	0	28	1	44	0	0	0	125	0	15	53	80	97	187	0	5	0	48	0	96	0	0	0	9	0	0	0	0	7	0	0	0	0	0	0	2	0	0	73	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	2	0	0	3	0	0	1057	1	30	36	4	0	0	38	0	1	0	0	16	0	0	0	0	0	4	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Ascomycota{phylum}(100);Eurotiomycetes{class}(100);Chaetothyriales{order}(100);Trichomeriaceae{family}(96);Knufia{genus}(89);Knufia_petricola{species}(87)	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_petricola
OTU1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);eukaryotic_picoplankton_environmental_sample{species}(68)	Eukaryota						eukaryotic_picoplankton_environmental_sample
OTU1041	0	0	0	0	0	85	68	0	127	0	0	0	52	4	0	0	99	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Spirotrichea{class}(66);Unassigned{order}(28);Unassigned{family}(20);Unassigned{genus}(10);Unassigned{species}(10)	Eukaryota		Spirotrichea	Unassigned	Unassigned	Unassigned	Unassigned
OTU1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Unassigned{species}(39)	Eukaryota	Chlorophyta					Unassigned
OTU1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	44	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Ciliate_sp._NCMS0601{species}(84)	Eukaryota						Ciliate_sp._NCMS0601
OTU1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);uncultured_MAST-12_related_heterokont{species}(70)	Eukaryota						uncultured_MAST-12_related_heterokont
OTU1045	0	0	0	0	0	0	0	0	0	0	0	11	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Spirotrichea{class}(100);Stichotrichida{order}(70);Spirofilidae{family}(70);Hypotrichidium{genus}(70);Hypotrichidium_paraconicum{species}(70)	Eukaryota		Spirotrichea	Stichotrichida	Spirofilidae	Hypotrichidium	Hypotrichidium_paraconicum
OTU1046	0	0	0	12	144	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	24	39	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Pirsonia{genus}(83);Unassigned{species}(46)	Eukaryota					Pirsonia	Unassigned
OTU1047	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Bacillariophyta{phylum}(100);Bacillariophyceae{class}(100);Naviculales{order}(97);Naviculaceae{family}(91);Mayamaea{genus}(91);Mayamaea_atomus{species}(82)	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Mayamaea	Mayamaea_atomus
OTU1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{order}(49);Unassigned{family}(49);Unassigned{genus}(46);Unassigned{species}(46)	Eukaryota			Unassigned	Unassigned	Unassigned	Unassigned
OTU1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);uncultured_MAST-12_related_heterokont{species}(71)	Eukaryota						uncultured_MAST-12_related_heterokont
OTU105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Ascomycota{phylum}(100);Saccharomycetes{class}(100);Saccharomycetales{order}(100);Saccharomycetaceae{family}(100);Kazachstania{genus}(94);Kazachstania_unispora{species}(75)	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania_unispora
OTU1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Streptophyta{phylum}(100);Marchantiopsida{class}(100);Marchantiales{order}(100);Marchantiaceae{family}(100);Marchantia{genus}(100);Marchantia_polymorpha{species}(100)	Eukaryota	Streptophyta	Marchantiopsida	Marchantiales	Marchantiaceae	Marchantia	Marchantia_polymorpha
OTU1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Basidiomycota{phylum}(100);Unassigned{species}(53)	Eukaryota	Basidiomycota					Unassigned
OTU1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Chytridiomycota{phylum}(77);Unassigned{species}(46)	Eukaryota	Chytridiomycota					Unassigned
OTU1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	47	0	0	0	Eukaryota{superkingdom}(100);Unassigned{order}(57);Unassigned{family}(55);Unassigned{genus}(46);Unassigned{species}(9)	Eukaryota			Unassigned	Unassigned	Unassigned	Unassigned
OTU1054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{class}(52);Unassigned{order}(45);Unassigned{family}(30);Unassigned{genus}(21);Unassigned{species}(8)	Eukaryota		Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Chrysophyceae{class}(98);Unassigned{species}(45)	Eukaryota		Chrysophyceae				Unassigned
OTU1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{species}(3)	Eukaryota						Unassigned
OTU1057	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Rana_sphenocephala_pathogen_MJY-2007{species}(81)	Eukaryota						Rana_sphenocephala_pathogen_MJY-2007
OTU1058	0	0	0	0	0	223	0	0	0	146	0	13	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	6	0	0	0	0	39	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Basidiomycota{phylum}(100);Exobasidiomycetes{class}(100);Microstromatales{order}(100);Jaminaea{genus}(100);Jaminaea_angkorensis{species}(100)	Eukaryota	Basidiomycota	Exobasidiomycetes	Microstromatales		Jaminaea	Jaminaea_angkorensis
